REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2027,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2028,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2029,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2030,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2031,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2032,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2033,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2034,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2035,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2036,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2037,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2038,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2039,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2040,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2041,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2042,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2043,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2044,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2045,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2046,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2047,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2048,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2049,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2050,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2051,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2052,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2053,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2054,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2055,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2056,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2057,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2058,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2059,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Combined heat and power (CH)| Primary energy commodity (P)| New (N)| size 3,SEPM25,1,2060,0.0002
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2015,-101.2564998
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2016,-100.5903386
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2017,-99.9241774
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2018,-99.25801622
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2019,-98.59185504
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2020,-97.92569386
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2021,-97.10964641
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2022,-96.29359896
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2023,-95.47755151
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2024,-94.66150406
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2025,-93.84545661
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2026,-93.02940916
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2027,-92.21336171
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2028,-91.39731426
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2029,-90.58126682
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2030,-89.76521937
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2031,-89.76521937
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2032,-89.76521937
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2033,-89.76521937
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2034,-89.76521937
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2035,-89.76521937
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2036,-89.76521937
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2037,-89.76521937
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2038,-89.76521937
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2039,-89.76521937
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2040,-89.76521937
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2041,-89.76521937
REGION1,Sweden (SE)| Natural gas (NG)| Carbon Capture and Storage (CS)| Primary energy commodity (P)| New (N)| size 2,CO2,1,2042,-89.76521937
