REGION,TIMESLICE,FUEL,YEAR,VALUE
REGION1,S01B3,PLE2,2044,21.8653737792
REGION1,S02B1,PLE2,2044,20.4353108838
REGION1,S02B2,PLE2,2044,70.4168260464
REGION1,S02B3,PLE2,2044,7.814643366599903
REGION1,S03B1,PLE2,2044,79.7417338943999
REGION1,S03B2,PLE2,2044,326.95275663359996
REGION1,S03B3,PLE2,2044,58.343624601
REGION1,S04B1,PLE2,2044,23.013729450599996
REGION1,S04B2,PLE2,2044,76.66771752899999
REGION1,S04B3,PLE2,2044,13.621096894199999
REGION1,S05B1,PLE2,2044,22.2292423842
REGION1,S05B2,PLE2,2044,74.70916324859999
REGION1,S05B3,PLE2,2044,13.260124914599999
REGION1,S01B1,PLE2,2045,37.51850229776
REGION1,S01B2,PLE2,2045,124.29189668653999
REGION1,S01B3,PLE2,2045,22.28989369376
REGION1,S02B1,PLE2,2045,20.83206588639
REGION1,S02B2,PLE2,2045,71.78398058392
REGION1,S02B3,PLE2,2045,7.966365983729902
REGION1,S03B1,PLE2,2045,81.2899330883199
REGION1,S03B2,PLE2,2045,333.30059947008
REGION1,S03B3,PLE2,2045,59.476375899050005
REGION1,S04B1,PLE2,2045,23.460544883929998
REGION1,S04B2,PLE2,2045,78.15623417745
REGION1,S04B3,PLE2,2045,13.88555278451
REGION1,S05B1,PLE2,2045,22.660826869010002
REGION1,S05B2,PLE2,2045,76.15965423583
REGION1,S05B3,PLE2,2045,13.51757247313
REGION1,S01B1,PLE2,2046,38.23153599776
REGION1,S01B2,PLE2,2046,126.65404617403999
REGION1,S01B3,PLE2,2046,22.71350989376
REGION1,S02B1,PLE2,2046,21.227976280140002
REGION1,S02B2,PLE2,2046,73.14822473392
REGION1,S02B3,PLE2,2046,8.1177656149799
REGION1,S03B1,PLE2,2046,82.8348364883199
REGION1,S03B2,PLE2,2046,339.63492907008
REGION1,S03B3,PLE2,2046,60.606715805300006
REGION1,S04B1,PLE2,2046,23.90640914018
REGION1,S04B2,PLE2,2046,79.6415820837
REGION1,S04B3,PLE2,2046,14.149445703260001
REGION1,S05B1,PLE2,2046,23.09149260026
REGION1,S05B2,PLE2,2046,77.60705742958001
REGION1,S05B3,PLE2,2046,13.77447197938
REGION1,S01B1,PLE2,2047,38.945710551679994
REGION1,S01B2,PLE2,2047,129.01997510071996
REGION1,S01B3,PLE2,2047,23.13780387968
REGION1,S02B1,PLE2,2047,21.624520130519997
REGION1,S02B2,PLE2,2047,74.51465167456
REGION1,S02B3,PLE2,2047,8.269407485639897
REGION1,S03B1,PLE2,2047,84.38221173375989
REGION1,S03B2,PLE2,2047,345.9793935974399
REGION1,S03B3,PLE2,2047,61.738864255399996
REGION1,S04B1,PLE2,2047,24.352986779239995
REGION1,S04B2,PLE2,2047,81.12930654659999
REGION1,S04B3,PLE2,2047,14.41376085068
REGION1,S05B1,PLE2,2047,23.52284739668
REGION1,S05B2,PLE2,2047,79.05677646843999
REGION1,S05B3,PLE2,2047,14.031782524839997
REGION1,S01B1,PLE2,2048,39.66064567488
REGION1,S01B2,PLE2,2048,131.38842365352
REGION1,S01B3,PLE2,2048,23.562549722880004
REGION1,S02B1,PLE2,2048,22.02148628532
REGION1,S02B2,PLE2,2048,75.88253380896
REGION1,S02B3,PLE2,2048,8.421210849239896
REGION1,S03B1,PLE2,2048,85.93123487615989
REGION1,S03B2,PLE2,2048,352.33061474304003
REGION1,S03B3,PLE2,2048,62.872218401400005
REGION1,S04B1,PLE2,2048,24.80004000684
REGION1,S04B2,PLE2,2048,82.6186153806
REGION1,S04B3,PLE2,2048,14.678357483880001
REGION1,S05B1,PLE2,2048,23.954661569880003
REGION1,S05B2,PLE2,2048,80.50803940404
REGION1,S05B3,PLE2,2048,14.28936709644
REGION1,S01B1,PLE2,2049,40.376721652
REGION1,S01B2,PLE2,2049,133.7606516455
REGION1,S01B3,PLE2,2049,23.987973352
REGION1,S02B1,PLE2,2049,22.41908589675
REGION1,S02B2,PLE2,2049,77.252598734
REGION1,S02B3,PLE2,2049,8.573256452249893
REGION1,S03B1,PLE2,2049,87.4827298639999
REGION1,S03B2,PLE2,2049,358.691970816
REGION1,S03B3,PLE2,2049,64.00738109125
REGION1,S04B1,PLE2,2049,25.24780661725
REGION1,S04B2,PLE2,2049,84.11030077125
REGION1,S04B3,PLE2,2049,14.94337634575
REGION1,S05B1,PLE2,2049,24.387164808250002
REGION1,S05B2,PLE2,2049,81.96161818475001
REGION1,S05B3,PLE2,2049,14.547362707249999
REGION1,S01B1,PLE2,2050,41.0935581984
REGION1,S01B2,PLE2,2050,136.13539926359996
REGION1,S01B3,PLE2,2050,24.4138488384
REGION1,S02B1,PLE2,2050,22.8171078126
REGION1,S02B2,PLE2,2050,78.6241188528
REGION1,S02B3,PLE2,2050,8.725463548199892
REGION1,S03B1,PLE2,2050,89.03587274879987
REGION1,S03B2,PLE2,2050,365.0600835072
REGION1,S03B3,PLE2,2050,65.143749477
REGION1,S04B1,PLE2,2050,25.696048816199998
REGION1,S04B2,PLE2,2050,85.603570533
REGION1,S04B3,PLE2,2050,15.2086766934
REGION1,S05B1,PLE2,2050,24.8201274234
REGION1,S05B2,PLE2,2050,83.4167408622
REGION1,S05B3,PLE2,2050,14.805632344199998
REGION1,S01B1,PLE2,2051,41.11561470752
REGION1,S01B2,PLE2,2051,136.20846842108
REGION1,S01B3,PLE2,2051,24.42695269952
REGION1,S02B1,PLE2,2051,22.82935464078
REGION1,S02B2,PLE2,2051,78.66631947184001
REGION1,S02B3,PLE2,2051,8.730146843459893
REGION1,S03B1,PLE2,2051,89.0836617606399
REGION1,S03B2,PLE2,2051,365.25602543616003
REGION1,S03B3,PLE2,2051,65.1787146581
REGION1,S04B1,PLE2,2051,25.70984088386
REGION1,S04B2,PLE2,2051,85.64951729490001
REGION1,S04B3,PLE2,2051,15.216839781020001
REGION1,S05B1,PLE2,2051,24.833449350020004
REGION1,S05B2,PLE2,2051,83.46151386766
REGION1,S05B3,PLE2,2051,14.81357910226
REGION1,S01B1,PLE2,2052,41.137290932
REGION1,S01B2,PLE2,2052,136.2802777655
REGION1,S01B3,PLE2,2052,24.439830632
REGION1,S02B1,PLE2,2052,22.84139031675
REGION1,S02B2,PLE2,2052,78.707792494
REGION1,S02B3,PLE2,2052,8.734749392249892
REGION1,S03B1,PLE2,2052,89.13062682399989
REGION1,S03B2,PLE2,2052,365.448589056
REGION1,S03B3,PLE2,2052,65.21307699125
REGION1,S04B1,PLE2,2052,25.72339515725
REGION1,S04B2,PLE2,2052,85.69467187125
REGION1,S04B3,PLE2,2052,15.22486212575
REGION1,S05B1,PLE2,2052,24.846541588250002
REGION1,S05B2,PLE2,2052,83.50551492475
REGION1,S05B3,PLE2,2052,14.821388847249999
REGION1,S01B1,PLE2,2053,41.158586871839994
REGION1,S01B2,PLE2,2053,136.35082729686
REGION1,S01B3,PLE2,2053,24.45248263584
REGION1,S02B1,PLE2,2053,22.85321484051
REGION1,S02B2,PLE2,2053,78.74853791928
REGION1,S02B3,PLE2,2053,8.739271194569891
REGION1,S03B1,PLE2,2053,89.17676793887988
REGION1,S03B2,PLE2,2053,365.63777436671995
REGION1,S03B3,PLE2,2053,65.24683647645
REGION1,S04B1,PLE2,2053,25.736711636369996
REGION1,S04B2,PLE2,2053,85.73903426205
REGION1,S04B3,PLE2,2053,15.23274372759
REGION1,S05B1,PLE2,2053,24.85940413809
REGION1,S05B2,PLE2,2053,83.54874403347
REGION1,S05B3,PLE2,2053,14.829061579169998
REGION1,S01B1,PLE2,2054,41.179882811679995
REGION1,S01B2,PLE2,2054,136.42137682821996
REGION1,S01B3,PLE2,2054,24.46513463968
REGION1,S02B1,PLE2,2054,22.865039364269997
REGION1,S02B2,PLE2,2054,78.78928334455999
REGION1,S02B3,PLE2,2054,8.74379299688989
REGION1,S03B1,PLE2,2054,89.22290905375988
REGION1,S03B2,PLE2,2054,365.82695967743996
REGION1,S03B3,PLE2,2054,65.28059596165
REGION1,S04B1,PLE2,2054,25.750028115489997
REGION1,S04B2,PLE2,2054,85.78339665284999
REGION1,S04B3,PLE2,2054,15.24062532943
REGION1,S05B1,PLE2,2054,24.872266687929997
REGION1,S05B2,PLE2,2054,83.59197314219
REGION1,S05B3,PLE2,2054,14.836734311089998
REGION1,S01B1,PLE2,2055,41.20117875152
REGION1,S01B2,PLE2,2055,136.49192635958
REGION1,S01B3,PLE2,2055,24.47778664352
REGION1,S02B1,PLE2,2055,22.87686388803
REGION1,S02B2,PLE2,2055,78.83002876984001
REGION1,S02B3,PLE2,2055,8.748314799209892
REGION1,S03B1,PLE2,2055,89.2690501686399
REGION1,S03B2,PLE2,2055,366.01614498816
REGION1,S03B3,PLE2,2055,65.31435544685
REGION1,S04B1,PLE2,2055,25.76334459461
REGION1,S04B2,PLE2,2055,85.82775904365
REGION1,S04B3,PLE2,2055,15.24850693127
REGION1,S05B1,PLE2,2055,24.885129237770002
REGION1,S05B2,PLE2,2055,83.63520225091001
REGION1,S05B3,PLE2,2055,14.84440704301
REGION1,S01B1,PLE2,2056,41.19509419728
REGION1,S01B2,PLE2,2056,136.47176935061998
REGION1,S01B3,PLE2,2056,24.47417178528
REGION1,S02B1,PLE2,2056,22.87348545267
REGION1,S02B2,PLE2,2056,78.81838721976
REGION1,S02B3,PLE2,2056,8.747022855689892
REGION1,S03B1,PLE2,2056,89.25586699295988
REGION1,S03B2,PLE2,2056,365.96209204224
REGION1,S03B3,PLE2,2056,65.30470987965
REGION1,S04B1,PLE2,2056,25.75953988629
REGION1,S04B2,PLE2,2056,85.81508407484999
REGION1,S04B3,PLE2,2056,15.24625504503
REGION1,S05B1,PLE2,2056,24.88145422353
REGION1,S05B2,PLE2,2056,83.62285107699
REGION1,S05B3,PLE2,2056,14.842214833889999
REGION1,S01B1,PLE2,2057,41.18862935839999
REGION1,S01B2,PLE2,2057,136.45035252859998
REGION1,S01B3,PLE2,2057,24.470330998399998
REGION1,S02B1,PLE2,2057,22.8698958651
REGION1,S02B2,PLE2,2057,78.8060180728
REGION1,S02B3,PLE2,2057,8.74565016569989
REGION1,S03B1,PLE2,2057,89.24185986879988
REGION1,S03B2,PLE2,2057,365.90466078719993
REGION1,S03B3,PLE2,2057,65.2944614645
REGION1,S04B1,PLE2,2057,25.755497383699996
REGION1,S04B2,PLE2,2057,85.8016169205
REGION1,S04B3,PLE2,2057,15.243862415899999
REGION1,S05B1,PLE2,2057,24.8775495209
REGION1,S05B2,PLE2,2057,83.60972795469999
REGION1,S05B3,PLE2,2057,14.839885611699998
REGION1,S01B1,PLE2,2058,41.18216451952
REGION1,S01B2,PLE2,2058,136.42893570658
REGION1,S01B3,PLE2,2058,24.466490211520004
REGION1,S02B1,PLE2,2058,22.86630627753
REGION1,S02B2,PLE2,2058,78.79364892584
REGION1,S02B3,PLE2,2058,8.744277475709893
REGION1,S03B1,PLE2,2058,89.22785274463989
REGION1,S03B2,PLE2,2058,365.84722953216
REGION1,S03B3,PLE2,2058,65.28421304935
REGION1,S04B1,PLE2,2058,25.75145488111
REGION1,S04B2,PLE2,2058,85.78814976615
REGION1,S04B3,PLE2,2058,15.24146978677
REGION1,S05B1,PLE2,2058,24.87364481827
REGION1,S05B2,PLE2,2058,83.59660483241001
REGION1,S05B3,PLE2,2058,14.83755638951
REGION1,S01B1,PLE2,2059,41.175699680639994
REGION1,S01B2,PLE2,2059,136.40751888455998
REGION1,S01B3,PLE2,2059,24.462649424640002
REGION1,S02B1,PLE2,2059,22.86271668996
REGION1,S02B2,PLE2,2059,78.78127977888
REGION1,S02B3,PLE2,2059,8.742904785719892
REGION1,S03B1,PLE2,2059,89.21384562047989
REGION1,S03B2,PLE2,2059,365.78979827712
REGION1,S03B3,PLE2,2059,65.2739646342
REGION1,S04B1,PLE2,2059,25.74741237852
REGION1,S04B2,PLE2,2059,85.77468261179999
REGION1,S04B3,PLE2,2059,15.23907715764
REGION1,S05B1,PLE2,2059,24.869740115640003
REGION1,S05B2,PLE2,2059,83.58348171012
REGION1,S05B3,PLE2,2059,14.83522716732
REGION1,S01B1,PLE2,2060,41.169234841759994
REGION1,S01B2,PLE2,2060,136.38610206253998
REGION1,S01B3,PLE2,2060,24.458808637759997
REGION1,S02B1,PLE2,2060,22.859127102389998
REGION1,S02B2,PLE2,2060,78.76891063192
REGION1,S02B3,PLE2,2060,8.741532095729891
REGION1,S03B1,PLE2,2060,89.19983849631988
REGION1,S03B2,PLE2,2060,365.7323670220799
REGION1,S03B3,PLE2,2060,65.26371621905
REGION1,S04B1,PLE2,2060,25.743369875929996
REGION1,S04B2,PLE2,2060,85.76121545744999
REGION1,S04B3,PLE2,2060,15.236684528509999
REGION1,S05B1,PLE2,2060,24.86583541301
REGION1,S05B2,PLE2,2060,83.57035858783
REGION1,S05B3,PLE2,2060,14.832897945129998
REGION1,S01B1,PTE2,2015,6.548994403379999
REGION1,S01B2,PTE2,2015,20.801587843079997
REGION1,S01B3,PTE2,2015,4.54419461052
REGION1,S02B1,PTE2,2015,3.34892622978
REGION1,S02B2,PTE2,2015,11.059016999039999
REGION1,S02B3,PTE2,2015,1.43909552034
REGION1,S03B1,PTE2,2015,14.1602104017
REGION1,S03B2,PTE2,2015,53.690080121639994
REGION1,S03B3,PTE2,2015,10.729490472899998
REGION1,S04B1,PTE2,2015,3.6003893315399997
REGION1,S04B2,PTE2,2015,11.595903556859998
REGION1,S04B3,PTE2,2015,2.3605945596
REGION1,S05B1,PTE2,2015,3.7129090885199996
REGION1,S05B2,PTE2,2015,11.75079685176
REGION1,S05B3,PTE2,2015,2.47781033298
REGION1,S01B1,PTE2,2016,6.540090814399999
REGION1,S01B2,PTE2,2016,20.773307350399996
REGION1,S01B3,PTE2,2016,4.5380166176
REGION1,S02B1,PTE2,2016,3.3443732464
REGION1,S02B2,PTE2,2016,11.0439818752
REGION1,S02B3,PTE2,2016,1.4371390192
REGION1,S03B1,PTE2,2016,14.140959096000001
REGION1,S03B2,PTE2,2016,53.6170865632
REGION1,S03B3,PTE2,2016,10.714903351999999
REGION1,S04B1,PTE2,2016,3.5954944751999998
REGION1,S04B2,PTE2,2016,11.580138516799998
REGION1,S04B3,PTE2,2016,2.357385248
REGION1,S05B1,PTE2,2016,3.7078612576
REGION1,S05B2,PTE2,2016,11.7348212288
REGION1,S05B3,PTE2,2016,2.4744416624
REGION1,S01B1,PTE2,2017,6.5307825168299996
REGION1,S01B2,PTE2,2017,20.743741380779998
REGION1,S01B3,PTE2,2017,4.53155780682
REGION1,S02B1,PTE2,2017,3.33961330923
REGION1,S02B2,PTE2,2017,11.02826333664
REGION1,S02B3,PTE2,2017,1.43509358619
REGION1,S03B1,PTE2,2017,14.120832730950001
REGION1,S03B2,PTE2,2017,53.540775115740004
REGION1,S03B3,PTE2,2017,10.69965318015
REGION1,S04B1,PTE2,2017,3.59037712539
REGION1,S04B2,PTE2,2017,11.56365688401
REGION1,S04B3,PTE2,2017,2.3540300586000003
REGION1,S05B1,PTE2,2017,3.70258397982
REGION1,S05B2,PTE2,2017,11.71811944116
REGION1,S05B3,PTE2,2017,2.4709198704300004
REGION1,S01B1,PTE2,2018,6.521069510669999
REGION1,S01B2,PTE2,2018,20.712889934219998
REGION1,S01B3,PTE2,2018,4.52481817818
REGION1,S02B1,PTE2,2018,3.3346464182699997
REGION1,S02B2,PTE2,2018,11.01186138336
REGION1,S02B3,PTE2,2018,1.43295922131
REGION1,S03B1,PTE2,2018,14.099831306550001
REGION1,S03B2,PTE2,2018,53.46114577926
REGION1,S03B3,PTE2,2018,10.68373995735
REGION1,S04B1,PTE2,2018,3.5850372821099996
REGION1,S04B2,PTE2,2018,11.54645865849
REGION1,S04B3,PTE2,2018,2.3505289914
REGION1,S05B1,PTE2,2018,3.6970772551799995
REGION1,S05B2,PTE2,2018,11.70069148884
REGION1,S05B3,PTE2,2018,2.46724495707
REGION1,S01B1,PTE2,2019,6.5117612131
REGION1,S01B2,PTE2,2019,20.6833239646
REGION1,S01B3,PTE2,2019,4.5183593674
REGION1,S02B1,PTE2,2019,3.3298864811
REGION1,S02B2,PTE2,2019,10.9961428448
REGION1,S02B3,PTE2,2019,1.4309137883
REGION1,S03B1,PTE2,2019,14.079704941500001
REGION1,S03B2,PTE2,2019,53.3848343318
REGION1,S03B3,PTE2,2019,10.6684897855
REGION1,S04B1,PTE2,2019,3.5799199323
REGION1,S04B2,PTE2,2019,11.5299770257
REGION1,S04B3,PTE2,2019,2.347173802
REGION1,S05B1,PTE2,2019,3.6917999774
REGION1,S05B2,PTE2,2019,11.683989701200002
REGION1,S05B3,PTE2,2019,2.4637231651000002
REGION1,S01B1,PTE2,2020,6.50164349835
REGION1,S01B2,PTE2,2020,20.6511870411
REGION1,S01B3,PTE2,2020,4.5113389209
REGION1,S02B1,PTE2,2020,3.32471263635
REGION1,S02B2,PTE2,2020,10.979057476800001
REGION1,S02B3,PTE2,2020,1.42869049155
REGION1,S03B1,PTE2,2020,14.057828457750002
REGION1,S03B2,PTE2,2020,53.3018871063
REGION1,S03B3,PTE2,2020,10.65191351175
REGION1,S04B1,PTE2,2020,3.57435759555
REGION1,S04B2,PTE2,2020,11.51206220745
REGION1,S04B3,PTE2,2020,2.343526857
REGION1,S05B1,PTE2,2020,3.6860638059
REGION1,S05B2,PTE2,2020,11.665835584200002
REGION1,S05B3,PTE2,2020,2.45989513035
REGION1,S01B1,PTE2,2021,6.60120181149
REGION1,S01B2,PTE2,2021,20.967414368340002
REGION1,S01B3,PTE2,2021,4.580420114460001
REGION1,S02B1,PTE2,2021,3.37562326869
REGION1,S02B2,PTE2,2021,11.147177497920001
REGION1,S02B3,PTE2,2021,1.45056773157
REGION1,S03B1,PTE2,2021,14.273093057850001
REGION1,S03B2,PTE2,2021,54.11808780522001
REGION1,S03B3,PTE2,2021,10.81502404545
REGION1,S04B1,PTE2,2021,3.6290909891700003
REGION1,S04B2,PTE2,2021,11.68834401903
REGION1,S04B3,PTE2,2021,2.3794127958
REGION1,S05B1,PTE2,2021,3.74250773346
REGION1,S05B2,PTE2,2021,11.844472095480002
REGION1,S05B3,PTE2,2021,2.4975629922900002
REGION1,S01B1,PTE2,2022,6.70035541604
REGION1,S01B2,PTE2,2022,21.28235621864
REGION1,S01B3,PTE2,2022,4.64922049016
REGION1,S02B1,PTE2,2022,3.42632694724
REGION1,S02B2,PTE2,2022,11.31461410432
REGION1,S02B3,PTE2,2022,1.4723560397200002
REGION1,S03B1,PTE2,2022,14.487482598600002
REGION1,S03B2,PTE2,2022,54.93097061512
REGION1,S03B3,PTE2,2022,10.977471528199999
REGION1,S04B1,PTE2,2022,3.6836018893199998
REGION1,S04B2,PTE2,2022,11.86390923788
REGION1,S04B3,PTE2,2022,2.4151528568
REGION1,S05B1,PTE2,2022,3.7987222141599997
REGION1,S05B2,PTE2,2022,12.022382442080001
REGION1,S05B3,PTE2,2022,2.53507773284
REGION1,S01B1,PTE2,2023,6.799104312
REGION1,S01B2,PTE2,2023,21.596012591999997
REGION1,S01B3,PTE2,2023,4.7177400480000005
REGION1,S02B1,PTE2,2023,3.476823672
REGION1,S02B2,PTE2,2023,11.481367296
REGION1,S02B3,PTE2,2023,1.4940554160000001
REGION1,S03B1,PTE2,2023,14.70099708
REGION1,S03B2,PTE2,2023,55.740535535999996
REGION1,S03B3,PTE2,2023,11.13925596
REGION1,S04B1,PTE2,2023,3.737890296
REGION1,S04B2,PTE2,2023,12.038757863999999
REGION1,S04B3,PTE2,2023,2.45074704
REGION1,S05B1,PTE2,2023,3.854707248
REGION1,S05B2,PTE2,2023,12.199566624000001
REGION1,S05B3,PTE2,2023,2.572439352
REGION1,S01B1,PTE2,2024,6.89744849937
REGION1,S01B2,PTE2,2024,21.90838348842
REGION1,S01B3,PTE2,2024,4.78597878798
REGION1,S02B1,PTE2,2024,3.52711344297
REGION1,S02B2,PTE2,2024,11.64743707296
REGION1,S02B3,PTE2,2024,1.5156658604100002
REGION1,S03B1,PTE2,2024,14.913636502050002
REGION1,S03B2,PTE2,2024,56.54678256786
REGION1,S03B3,PTE2,2024,11.30037734085
REGION1,S04B1,PTE2,2024,3.79195620921
REGION1,S04B2,PTE2,2024,12.21288989739
REGION1,S04B3,PTE2,2024,2.4861953454
REGION1,S05B1,PTE2,2024,3.91046283498
REGION1,S05B2,PTE2,2024,12.37602464124
REGION1,S05B3,PTE2,2024,2.6096478497700004
REGION1,S01B1,PTE2,2025,6.99498326956
REGION1,S01B2,PTE2,2025,22.21818343096
REGION1,S01B3,PTE2,2025,4.85365589224
REGION1,S02B1,PTE2,2025,3.5769893063600002
REGION1,S02B2,PTE2,2025,11.812140020480001
REGION1,S02B3,PTE2,2025,1.5370984410800002
REGION1,S03B1,PTE2,2025,15.124525805400001
REGION1,S03B2,PTE2,2025,57.34639382168
REGION1,S03B3,PTE2,2025,11.4601726198
REGION1,S04B1,PTE2,2025,3.84557713548
REGION1,S04B2,PTE2,2025,12.38558874532
REGION1,S04B3,PTE2,2025,2.5213518952
REGION1,S05B1,PTE2,2025,3.96575952824
REGION1,S05B2,PTE2,2025,12.551030329120001
REGION1,S05B3,PTE2,2025,2.64655010476
REGION1,S01B1,PTE2,2026,7.07106848448
REGION1,S01B2,PTE2,2026,22.45985309568
REGION1,S01B3,PTE2,2026,4.90644964992
REGION1,S02B1,PTE2,2026,3.61589661888
REGION1,S02B2,PTE2,2026,11.94062198784
REGION1,S02B3,PTE2,2026,1.55381763264
REGION1,S03B1,PTE2,2026,15.289036963200001
REGION1,S03B2,PTE2,2026,57.97015695744
REGION1,S03B3,PTE2,2026,11.584826198399998
REGION1,S04B1,PTE2,2026,3.88740590784
REGION1,S04B2,PTE2,2026,12.520308178559999
REGION1,S04B3,PTE2,2026,2.5487769216
REGION1,S05B1,PTE2,2026,4.00889553792
REGION1,S05B2,PTE2,2026,12.68754928896
REGION1,S05B3,PTE2,2026,2.67533692608
REGION1,S01B1,PTE2,2027,7.14593957363
REGION1,S01B2,PTE2,2027,22.69766632958
REGION1,S01B3,PTE2,2027,4.95840095402
REGION1,S02B1,PTE2,2027,3.6541830700299998
REGION1,S02B2,PTE2,2027,12.06705371104
REGION1,S02B3,PTE2,2027,1.57027002859
REGION1,S03B1,PTE2,2027,15.450922942950001
REGION1,S03B2,PTE2,2027,58.583966426139995
REGION1,S03B3,PTE2,2027,11.70749062415
REGION1,S04B1,PTE2,2027,3.92856719979
REGION1,S04B2,PTE2,2027,12.652877833609999
REGION1,S04B3,PTE2,2027,2.5757643145999998
REGION1,S05B1,PTE2,2027,4.0513432070199995
REGION1,S05B2,PTE2,2027,12.82188975476
REGION1,S05B3,PTE2,2027,2.70366438323
REGION1,S01B1,PTE2,2028,7.220405954189999
REGION1,S01B2,PTE2,2028,22.934194086539996
REGION1,S01B3,PTE2,2028,5.01007144026
REGION1,S02B1,PTE2,2028,3.69226256739
REGION1,S02B2,PTE2,2028,12.19280201952
REGION1,S02B3,PTE2,2028,1.58663349267
REGION1,S03B1,PTE2,2028,15.611933863350002
REGION1,S03B2,PTE2,2028,59.194458005819996
REGION1,S03B3,PTE2,2028,11.82949199895
REGION1,S04B1,PTE2,2028,3.96950599827
REGION1,S04B2,PTE2,2028,12.784730895929998
REGION1,S04B3,PTE2,2028,2.6026058298
REGION1,S05B1,PTE2,2028,4.093561429259999
REGION1,S05B2,PTE2,2028,12.95550405588
REGION1,S05B3,PTE2,2028,2.73183871899
REGION1,S01B1,PTE2,2029,7.294062917569999
REGION1,S01B2,PTE2,2029,23.168150889619998
REGION1,S01B3,PTE2,2029,5.06118029078
REGION1,S02B1,PTE2,2029,3.72992815717
REGION1,S02B2,PTE2,2029,12.317183498559999
REGION1,S02B3,PTE2,2029,1.60281909301
REGION1,S03B1,PTE2,2029,15.77119466505
REGION1,S03B2,PTE2,2029,59.79831380746
REGION1,S03B3,PTE2,2029,11.950167271849999
REGION1,S04B1,PTE2,2029,4.00999980981
REGION1,S04B2,PTE2,2029,12.915150772789998
REGION1,S04B3,PTE2,2029,2.6291555894
REGION1,S05B1,PTE2,2029,4.13532075778
REGION1,S05B2,PTE2,2029,13.08766602764
REGION1,S05B3,PTE2,2029,2.75970681197
REGION1,S01B1,PTE2,2030,7.36650575518
REGION1,S01B2,PTE2,2030,23.39825126188
REGION1,S01B3,PTE2,2030,5.111446687720001
REGION1,S02B1,PTE2,2030,3.76697288558
REGION1,S02B2,PTE2,2030,12.439514733440001
REGION1,S02B3,PTE2,2030,1.6187378977400002
REGION1,S03B1,PTE2,2030,15.927830288700003
REGION1,S03B2,PTE2,2030,60.39221594204
REGION1,S03B3,PTE2,2030,12.0688533919
REGION1,S04B1,PTE2,2030,4.0498261409400005
REGION1,S04B2,PTE2,2030,13.04342087146
REGION1,S04B3,PTE2,2030,2.6552677156
REGION1,S05B1,PTE2,2030,4.17639174572
REGION1,S05B2,PTE2,2030,13.21764950536
REGION1,S05B3,PTE2,2030,2.7871155407800003
REGION1,S01B1,PTE2,2031,7.59678494289
REGION1,S01B2,PTE2,2031,24.12968764074
REGION1,S01B3,PTE2,2031,5.27123205006
REGION1,S02B1,PTE2,2031,3.8847295920900002
REGION1,S02B2,PTE2,2031,12.82837770912
REGION1,S02B3,PTE2,2031,1.66934013177
REGION1,S03B1,PTE2,2031,16.425739058850002
REGION1,S03B2,PTE2,2031,62.28009479442
REGION1,S03B3,PTE2,2031,12.44612938245
REGION1,S04B1,PTE2,2031,4.17642492537
REGION1,S04B2,PTE2,2031,13.45116213483
REGION1,S04B3,PTE2,2031,2.7382721838
REGION1,S05B1,PTE2,2031,4.30694700906
REGION1,S05B2,PTE2,2031,13.630837208280001
REGION1,S05B3,PTE2,2031,2.87424161169
REGION1,S01B1,PTE2,2032,7.82544529624
REGION1,S01B2,PTE2,2032,24.85598211184
REGION1,S01B3,PTE2,2032,5.429894140960001
REGION1,S02B1,PTE2,2032,4.00165848344
REGION1,S02B2,PTE2,2032,13.214507025920001
REGION1,S02B3,PTE2,2032,1.7195866383200002
REGION1,S03B1,PTE2,2032,16.920147591600003
REGION1,S03B2,PTE2,2032,64.15470209072001
REGION1,S03B3,PTE2,2032,12.8207531692
REGION1,S04B1,PTE2,2032,4.30213373592
REGION1,S04B2,PTE2,2032,13.85603702728
REGION1,S04B3,PTE2,2032,2.8206931408
REGION1,S05B1,PTE2,2032,4.43658448496
REGION1,S05B2,PTE2,2032,14.041120252480003
REGION1,S05B3,PTE2,2032,2.96075519704
REGION1,S01B1,PTE2,2033,8.052486815229999
REGION1,S01B2,PTE2,2033,25.577134675179998
REGION1,S01B3,PTE2,2033,5.58743296042
REGION1,S02B1,PTE2,2033,4.11775955963
REGION1,S02B2,PTE2,2033,13.59790268384
REGION1,S02B3,PTE2,2033,1.76947741739
REGION1,S03B1,PTE2,2033,17.411055886950003
REGION1,S03B2,PTE2,2033,66.01603783094
REGION1,S03B3,PTE2,2033,13.19272475215
REGION1,S04B1,PTE2,2033,4.426952572589999
REGION1,S04B2,PTE2,2033,14.25804554881
REGION1,S04B3,PTE2,2033,2.9025305865999997
REGION1,S05B1,PTE2,2033,4.5653041734199995
REGION1,S05B2,PTE2,2033,14.44849863796
REGION1,S05B3,PTE2,2033,3.04665629683
REGION1,S01B1,PTE2,2034,8.27831420845
REGION1,S01B2,PTE2,2034,26.2944308077
REGION1,S01B3,PTE2,2034,5.7441293263
REGION1,S02B1,PTE2,2034,4.23323977445
REGION1,S02B2,PTE2,2034,13.979248097600001
REGION1,S02B3,PTE2,2034,1.8191014008500002
REGION1,S03B1,PTE2,2034,17.899339004250002
REGION1,S03B2,PTE2,2034,67.8674199041
REGION1,S03B3,PTE2,2034,13.56270718225
REGION1,S04B1,PTE2,2034,4.55110392885
REGION1,S04B2,PTE2,2034,14.65790429215
