REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION1,PTBMCSPN2,CO2,1,2032,-2713.1802926557584
REGION1,PTBMCSPN2,CO2,1,2033,-3292.8695807317936
REGION1,PTBMCSPN2,CO2,1,2034,-3452.3076269124404
REGION1,PTBMCSPN2,CO2,1,2035,-3645.7566342373298
REGION1,PTBMCSPN2,CO2,1,2036,-3879.3906448846164
REGION1,PTBMCSPN2,CO2,1,2037,-4161.161075077539
REGION1,PTBMCSPN2,CO2,1,2038,-4507.17102526281
REGION1,PTBMCSPN2,CO2,1,2039,-5057.337981041807
REGION1,PTBMCSPN2,CO2,1,2040,-5812.976646965699
REGION1,PTBMCSPN2,CO2,1,2041,-5583.29915173728
REGION1,PTBMCSPN2,CO2,1,2042,-5727.460110440735
REGION1,PTBMCSPN2,CO2,1,2043,-5804.529323229486
REGION1,PTBMCSPN2,CO2,1,2044,-6000.49896536863
REGION1,PTBMCSPN2,CO2,1,2045,-6144.655712970903
REGION1,PTBMCSPN2,CO2,1,2046,-6231.313736346737
REGION1,PTBMCSPN2,CO2,1,2047,-6319.38927823961
REGION1,PTBMCSPN2,CO2,1,2048,-6408.972636956724
REGION1,PTBMCSPN2,CO2,1,2049,-7066.831195444739
REGION1,PTBMCSPN2,CO2,1,2050,-6878.05876523387
REGION1,PTBMCSPN2,CO2,1,2051,-6973.318389480026
REGION1,PTBMCSPN2,CO2,1,2052,-6988.010264223727
REGION1,PTBMCSPN2,CO2,1,2053,-7098.234829504983
REGION1,PTBMCSPN2,CO2,1,2054,-7168.126991727363
REGION1,PTBMCSPN2,CO2,1,2055,-7226.303398143829
REGION1,PTBMCSPN2,CO2,1,2056,-7280.833663276688
REGION1,PTBMCSPN2,CO2,1,2057,-7332.498880839954
REGION1,PTBMCSPN2,CO2,1,2058,-7381.887128084838
REGION1,PTBMCSPN2,CO2,1,2059,-7647.71717069514
REGION1,PTBMCSPN2,CO2,1,2060,-7907.445035159023
REGION1,PTBMSTPH3,PTPM25,1,2022,0.37792795809424884
REGION1,PTBMSTPH3,PTPM25,1,2023,0.37792795922150263
REGION1,PTBMSTPH3,PTPM25,1,2024,0.3779279457375665
REGION1,PTBMSTPH3,PTPM25,1,2025,0.3779279457375665
REGION1,PTBMSTPH3,PTPM25,1,2026,0.37792793499962046
REGION1,PTBMSTPH3,PTPM25,1,2027,0.377928069311699
REGION1,PTBMSTPH3,PTPM25,1,2028,0.37712951600612477
REGION1,PTBMSTPH3,PTPM25,1,2029,0.4023795119479676
REGION1,PTBMSTPH3,PTPM25,1,2030,0.34296356381185594
REGION1,PTBMSTPH3,PTPM25,1,2031,0.6340227264179913
REGION1,PTBMSTPH3,PTPM25,1,2032,0.3913527556354087
REGION1,PTBMSTPH3,PTPM25,1,2033,0.6340227217407823
REGION1,PTBMSTPH3,PTPM25,1,2034,0.8792065157139883
REGION1,PTBMSTPH3,PTPM25,1,2035,0.8792065846472599
REGION1,PTBMSTPH3,PTPM25,1,2036,0.7237132470578612
REGION1,PTBMSTPH3,PTPM25,1,2037,0.8469105548460742
REGION1,PTBMSTPH3,PTPM25,1,2038,0.7237132470578612
REGION1,PTBMSTPH3,PTPM25,1,2039,0.6641265870560418
REGION1,PTBMSTPH3,PTPM25,1,2040,0.5001976415872162
REGION1,PTBMSTPH3,PTPM25,1,2041,0.4695205206631918
REGION1,PTBMSTPH3,PTPM25,1,2042,0.45265287800712267
REGION1,PTBMSTPH3,PTPM25,1,2043,0.4797173920663124
REGION1,PTBMSTPH3,PTPM25,1,2044,0.4329191510217326
REGION1,PTBMSTPH3,PTPM25,1,2045,0.4204022688902873
REGION1,PTBMSTPH3,PTPM25,1,2046,0.4204022688902873
REGION1,PTBMSTPH3,PTPM25,1,2047,0.4204022688902873
REGION1,PTBMSTPH3,PTPM25,1,2048,0.4204022688902873
REGION1,PTBMSTPH3,PTPM25,1,2049,0.09391561077015859
REGION1,PTBMSTPH3,PTPM25,1,2050,0.2500614044116703
REGION1,PTBMSTPH3,PTPM25,1,2051,0.24330624561754544
REGION1,PTBMSTPH3,PTPM25,1,2052,0.27905734799127535
REGION1,PTBMSTPH3,PTPM25,1,2053,0.2543019007180912
REGION1,PTBMSTPH3,PTPM25,1,2054,0.2500614044116703
REGION1,PTBMSTPH3,PTPM25,1,2055,0.2500614044116703
REGION1,PTBMSTPH3,PTPM25,1,2056,0.2500614044116703
REGION1,PTBMSTPH3,PTPM25,1,2057,0.2500614044116703
REGION1,PTBMSTPH3,PTPM25,1,2058,0.2500614044116703
REGION1,PTBMSTPH3,PTPM25,1,2059,0.12356131726240373
REGION1,PTCO00I00,CO2,1,2016,3856.669522361581
REGION1,PTCO00I00,CO2,1,2017,7934.372653809715
REGION1,PTCO00I00,CO2,1,2018,7862.7718677184885
REGION1,PTCO00I00,CO2,1,2019,7734.104268236602
REGION1,PTCO00I00,CO2,1,2020,7600.204379461883
REGION1,PTCO00I00,CO2,1,2021,9101.85362279247
REGION1,PTCOSTPH3,PTPM25,1,2016,0.05510130196078253
REGION1,PTCOSTPH3,PTPM25,1,2017,0.11384706204777083
REGION1,PTCOSTPH3,PTPM25,1,2018,0.11330594722773696
REGION1,PTCOSTPH3,PTPM25,1,2019,0.11193423056797047
REGION1,PTCOSTPH3,PTPM25,1,2020,0.11047453168092565
REGION1,PTCOSTPH3,PTPM25,1,2021,0.13266311825227103
REGION1,PTHYDMPH1,PTHO,1,2015,2.4949429058105124
REGION1,PTHYDMPH1,PTHO,1,2016,2.485473337882945
REGION1,PTHYDMPH1,PTHO,1,2017,2.4005198285375537
REGION1,PTHYDMPH1,PTHO,1,2018,2.270765744169143
REGION1,PTHYDMPH1,PTHO,1,2019,2.26361552770662
REGION1,PTHYDMPH1,PTHO,1,2020,2.26361552770662
REGION1,PTHYDMPH1,PTHO,1,2021,2.26361552770662
REGION1,PTHYDMPH1,PTHO,1,2022,2.2510445533884393
REGION1,PTHYDMPH1,PTHO,1,2023,2.133776537749042
REGION1,PTHYDMPH1,PTHO,1,2024,2.1261794327461065
REGION1,PTHYDMPH1,PTHO,1,2025,2.0867415200102633
REGION1,PTHYDMPH1,PTHO,1,2026,2.082715068288937
REGION1,PTHYDMPH1,PTHO,1,2027,2.053131006901719
REGION1,PTHYDMPH1,PTHO,1,2028,2.043299459379184
REGION1,PTHYDMPH1,PTHO,1,2029,2.029445922145305
REGION1,PTHYDMPH1,PTHO,1,2030,2.02944591514288
REGION1,PTHYDMPH1,PTHO,1,2031,1.8709122278479278
REGION1,PTHYDMPH1,PTHO,1,2032,1.7985162863614474
REGION1,PTHYDMPH1,PTHO,1,2033,1.7380969574171845
REGION1,PTHYDMPH1,PTHO,1,2034,1.7308037366452174
REGION1,PTHYDMPH1,PTHO,1,2035,1.7308037709926076
REGION1,PTHYDMPH1,PTHO,1,2036,1.7308037213753684
REGION1,PTHYDMPH1,PTHO,1,2037,1.6963933050464897
REGION1,PTHYDMPH1,PTHO,1,2038,1.640585866200382
REGION1,PTHYDMPH1,PTHO,1,2039,1.1674483657014276
REGION1,PTHYDMPH1,PTHO,1,2040,1.0543546131290717
REGION1,PTHYDMPH1,PTHO,1,2041,1.0524789701296455
REGION1,PTHYDMPH1,PTHO,1,2042,1.5981761593961061
REGION1,PTHYDMPH1,PTHO,1,2043,1.5981761593961061
REGION1,PTHYDMPH1,PTHO,1,2044,1.5981761593961061
REGION1,PTHYDMPH1,PTHO,1,2045,1.5832724268113652
REGION1,PTHYDMPH1,PTHO,1,2046,1.5776416313630839
REGION1,PTHYDMPH1,PTHO,1,2047,1.5776416628564793
REGION1,PTHYDMPH1,PTHO,1,2048,1.5776416628564793
REGION1,PTHYDMPH1,PTHO,1,2049,1.5776416315485549
REGION1,PTHYDMPH1,PTHO,1,2050,1.5581706983969172
REGION1,PTHYDMPH1,PTHO,1,2051,1.5474453600800666
REGION1,PTHYDMPH1,PTHO,1,2052,1.5474453600800666
REGION1,PTHYDMPH1,PTHO,1,2053,1.5474453600800666
REGION1,PTHYDMPH1,PTHO,1,2054,1.5161631634174526
REGION1,PTHYDMPH1,PTHO,1,2055,1.4472529530549445
REGION1,PTHYDMPH1,PTHO,1,2056,0.9491075953237637
REGION1,PTHYDMPH1,PTHO,1,2057,0.9491075953237637
REGION1,PTHYDMPH1,PTHO,1,2058,0.9414877956385942
REGION1,PTHYDMPH1,PTHO,1,2059,0.9414877956385942
REGION1,PTHYDMPH1,PTHO,1,2060,1.435633892592956
REGION1,PTHYDMPH2,PTHO,1,2015,11.690424976829028
REGION1,PTHYDMPH2,PTHO,1,2016,11.690424966165104
REGION1,PTHYDMPH2,PTHO,1,2017,11.690424976829028
REGION1,PTHYDMPH2,PTHO,1,2018,11.509569183378236
REGION1,PTHYDMPH2,PTHO,1,2019,11.509569192026436
REGION1,PTHYDMPH2,PTHO,1,2020,11.509569192026436
REGION1,PTHYDMPH2,PTHO,1,2021,11.509569192026436
REGION1,PTHYDMPH2,PTHO,1,2022,11.509569192026436
REGION1,PTHYDMPH2,PTHO,1,2023,11.44387657931082
REGION1,PTHYDMPH2,PTHO,1,2024,11.44387657931082
REGION1,PTHYDMPH2,PTHO,1,2025,11.443876604557813
REGION1,PTHYDMPH2,PTHO,1,2026,11.44387657931082
REGION1,PTHYDMPH2,PTHO,1,2027,11.443876804144757
REGION1,PTHYDMPH2,PTHO,1,2028,11.443876804144757
REGION1,PTHYDMPH2,PTHO,1,2029,11.443876651460215
REGION1,PTHYDMPH2,PTHO,1,2030,11.443876666865851
REGION1,PTHYDMPH2,PTHO,1,2031,10.702041677952035
REGION1,PTHYDMPH2,PTHO,1,2032,10.331124203238224
REGION1,PTHYDMPH2,PTHO,1,2033,10.143431023262558
REGION1,PTHYDMPH2,PTHO,1,2034,9.66079150284213
REGION1,PTHYDMPH2,PTHO,1,2035,9.285405057659347
REGION1,PTHYDMPH2,PTHO,1,2036,8.94577003605797
REGION1,PTHYDMPH2,PTHO,1,2037,8.945769779608096
REGION1,PTHYDMPH2,PTHO,1,2038,8.074337158292384
REGION1,PTHYDMPH2,PTHO,1,2039,8.074337158292384
REGION1,PTHYDMPH2,PTHO,1,2040,7.285489745020314
REGION1,PTHYDMPH2,PTHO,1,2041,7.285489745020314
REGION1,PTHYDMPH2,PTHO,1,2042,7.285489536165971
REGION1,PTHYDMPH2,PTHO,1,2043,7.285489600441499
REGION1,PTHYDMPH2,PTHO,1,2044,6.34702363628752
REGION1,PTHYDMPH2,PTHO,1,2045,6.08782831351708
REGION1,PTHYDMPH2,PTHO,1,2046,6.08782831351708
REGION1,PTHYDMPH2,PTHO,1,2047,6.016326301182327
REGION1,PTHYDMPH2,PTHO,1,2048,6.016326301182327
REGION1,PTHYDMPH2,PTHO,1,2049,6.016326221640989
REGION1,PTHYDMPH2,PTHO,1,2050,6.016326115334815
REGION1,PTHYDMPH2,PTHO,1,2051,5.417495506884087
REGION1,PTHYDMPH2,PTHO,1,2052,4.787382688394268
REGION1,PTHYDMPH2,PTHO,1,2053,4.251116459892292
REGION1,PTHYDMPH2,PTHO,1,2054,3.786352395190577
REGION1,PTHYDMPH2,PTHO,1,2055,3.5897214447398595
REGION1,PTHYDMPH2,PTHO,1,2056,1.990731281594227
REGION1,PTHYDMPH2,PTHO,1,2057,1.521820531737652
REGION1,PTHYDMPH2,PTHO,1,2058,1.521820531737652
REGION1,PTHYDMPH2,PTHO,1,2059,2.3205581038090033
REGION1,PTHYDMPH2,PTHO,1,2060,2.3205581038090033
REGION1,PTHYDMPH3,PTHO,1,2015,6.564792489657087
REGION1,PTHYDMPH3,PTHO,1,2016,6.564792489657087
REGION1,PTHYDMPH3,PTHO,1,2017,6.564792489657087
REGION1,PTHYDMPH3,PTHO,1,2018,6.564792489657087
REGION1,PTHYDMPH3,PTHO,1,2019,6.564792489657087
REGION1,PTHYDMPH3,PTHO,1,2020,6.564792489657087
REGION1,PTHYDMPH3,PTHO,1,2021,6.564792489657087
REGION1,PTHYDMPH3,PTHO,1,2022,6.564792489657087
REGION1,PTHYDMPH3,PTHO,1,2023,6.564792361208177
REGION1,PTHYDMPH3,PTHO,1,2024,6.564792361208177
REGION1,PTHYDMPH3,PTHO,1,2025,6.564792378483136
REGION1,PTHYDMPH3,PTHO,1,2026,6.564792471828938
REGION1,PTHYDMPH3,PTHO,1,2027,6.564792515313126
REGION1,PTHYDMPH3,PTHO,1,2028,6.564792515313126
REGION1,PTHYDMPH3,PTHO,1,2029,6.564792543507206
REGION1,PTHYDMPH3,PTHO,1,2030,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2031,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2032,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2033,6.564792471828938
REGION1,PTHYDMPH3,PTHO,1,2034,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2035,6.5647926021056895
REGION1,PTHYDMPH3,PTHO,1,2036,6.5647926021056895
REGION1,PTHYDMPH3,PTHO,1,2037,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2038,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2039,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2040,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2041,6.564792627357793
REGION1,PTHYDMPH3,PTHO,1,2042,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2043,6.564792471828938
REGION1,PTHYDMPH3,PTHO,1,2044,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2045,6.564792420965402
REGION1,PTHYDMPH3,PTHO,1,2046,6.564792627357793
REGION1,PTHYDMPH3,PTHO,1,2047,6.5647926021056895
REGION1,PTHYDMPH3,PTHO,1,2048,6.5647926021056895
REGION1,PTHYDMPH3,PTHO,1,2049,6.564792420167788
REGION1,PTHYDMPH3,PTHO,1,2050,6.564792381630387
REGION1,PTHYDMPH3,PTHO,1,2051,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2052,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2053,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2054,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2055,6.56479241391169
REGION1,PTHYDMPH3,PTHO,1,2056,6.5647926021056895
REGION1,PTHYDMPH3,PTHO,1,2057,6.236978502387796
REGION1,PTHYDMPH3,PTHO,1,2058,6.236978502387796
REGION1,PTHYDMPH3,PTHO,1,2059,6.5647926021056895
REGION1,PTHYDMPH3,PTHO,1,2060,6.5647926021056895
REGION1,PTHYDSPH2,PTHO,1,2015,3.5004687203634397
REGION1,PTHYDSPH2,PTHO,1,2016,3.500463018157663
REGION1,PTHYDSPH2,PTHO,1,2017,3.500463018157663
REGION1,PTHYDSPH2,PTHO,1,2018,3.500463018157663
REGION1,PTHYDSPH2,PTHO,1,2019,3.500463018157663
REGION1,PTHYDSPH2,PTHO,1,2020,3.500463018157663
REGION1,PTHYDSPH2,PTHO,1,2021,3.500463018157663
REGION1,PTHYDSPH2,PTHO,1,2022,3.500463018157663
REGION1,PTHYDSPH2,PTHO,1,2023,3.500463018157663
REGION1,PTHYDSPH2,PTHO,1,2024,3.500463018157663
REGION1,PTHYDSPH2,PTHO,1,2025,3.500463018157663
REGION1,PTHYDSPH2,PTHO,1,2026,3.500467260688411
REGION1,PTHYDSPH2,PTHO,1,2027,3.5004693122517128
REGION1,PTHYDSPH2,PTHO,1,2028,3.5004693122517128
REGION1,PTHYDSPH2,PTHO,1,2029,3.500469209740017
REGION1,PTHYDSPH2,PTHO,1,2030,3.500469209740017
REGION1,PTHYDSPH2,PTHO,1,2031,3.5004688798991315
REGION1,PTHYDSPH2,PTHO,1,2032,3.500469389748639
REGION1,PTHYDSPH2,PTHO,1,2033,3.500469209740017
REGION1,PTHYDSPH2,PTHO,1,2034,3.5004693602788044
REGION1,PTHYDSPH2,PTHO,1,2035,3.5004694736186783
REGION1,PTHYDSPH2,PTHO,1,2036,3.500469209740017
REGION1,PTHYDSPH2,PTHO,1,2037,3.500469183993591
REGION1,PTHYDSPH2,PTHO,1,2038,3.500469209740017
REGION1,PTHYDSPH2,PTHO,1,2039,3.5004690520175386
REGION1,PTHYDSPH2,PTHO,1,2040,3.5004692097400203
REGION1,PTHYDSPH2,PTHO,1,2041,3.500469209740018
REGION1,PTHYDSPH2,PTHO,1,2042,3.5004688798991315
REGION1,PTHYDSPH2,PTHO,1,2043,3.500469209740017
REGION1,PTHYDSPH2,PTHO,1,2044,3.370822201971867
REGION1,PTHYDSPH2,PTHO,1,2045,3.2411748887954888
REGION1,PTHYDSPH2,PTHO,1,2046,3.241175031167793
REGION1,PTHYDSPH2,PTHO,1,2047,3.241175067722686
REGION1,PTHYDSPH2,PTHO,1,2048,3.241175194203716
REGION1,PTHYDSPH2,PTHO,1,2049,3.241175194203716
REGION1,PTHYDSPH2,PTHO,1,2050,3.241175194203716
REGION1,PTHYDSPH2,PTHO,1,2051,3.241175417311907
REGION1,PTHYDSPH2,PTHO,1,2052,3.241175194203716
REGION1,PTHYDSPH2,PTHO,1,2053,3.241175194203716
REGION1,PTHYDSPH2,PTHO,1,2054,3.241175559089499
REGION1,PTHYDSPH2,PTHO,1,2055,3.2411758050201716
REGION1,PTHYDSPH2,PTHO,1,2056,3.241175194203717
REGION1,PTHYDSPH2,PTHO,1,2057,3.2411758050201716
REGION1,PTHYDSPH2,PTHO,1,2058,3.241175194203716
REGION1,PTHYDSPH2,PTHO,1,2059,3.241175103396044
REGION1,PTHYDSPH2,PTHO,1,2060,3.241174991951863
REGION1,PTHYDSPH3,PTHO,1,2015,5.795981112252909
REGION1,PTHYDSPH3,PTHO,1,2016,5.795973624836222
REGION1,PTHYDSPH3,PTHO,1,2017,5.795973624836222
REGION1,PTHYDSPH3,PTHO,1,2018,5.795973624836222
REGION1,PTHYDSPH3,PTHO,1,2019,5.795973624836222
REGION1,PTHYDSPH3,PTHO,1,2020,5.795973624836222
REGION1,PTHYDSPH3,PTHO,1,2021,5.795973624836222
REGION1,PTHYDSPH3,PTHO,1,2022,5.795973624836222
REGION1,PTHYDSPH3,PTHO,1,2023,5.795974063843276
REGION1,PTHYDSPH3,PTHO,1,2024,5.7959743163805655
REGION1,PTHYDSPH3,PTHO,1,2025,5.795974383754462
REGION1,PTHYDSPH3,PTHO,1,2026,5.795983655448993
REGION1,PTHYDSPH3,PTHO,1,2027,5.795984015392166
REGION1,PTHYDSPH3,PTHO,1,2028,5.795983945558074
REGION1,PTHYDSPH3,PTHO,1,2029,5.795984009462
REGION1,PTHYDSPH3,PTHO,1,2030,5.795983860710206
REGION1,PTHYDSPH3,PTHO,1,2031,5.795983876693715
REGION1,PTHYDSPH3,PTHO,1,2032,5.795983876693715
REGION1,PTHYDSPH3,PTHO,1,2033,5.795983313092773
REGION1,PTHYDSPH3,PTHO,1,2034,5.795983393113455
REGION1,PTHYDSPH3,PTHO,1,2035,5.795983534845575
REGION1,PTHYDSPH3,PTHO,1,2036,5.795983876693715
REGION1,PTHYDSPH3,PTHO,1,2037,5.795983338015847
REGION1,PTHYDSPH3,PTHO,1,2038,5.795983726237197
REGION1,PTHYDSPH3,PTHO,1,2039,5.795983869073808
REGION1,PTHYDSPH3,PTHO,1,2040,5.7959837355517845
REGION1,PTHYDSPH3,PTHO,1,2041,5.795983330551943
REGION1,PTHYDSPH3,PTHO,1,2042,5.795983648024289
REGION1,PTHYDSPH3,PTHO,1,2043,5.795984968977258
REGION1,PTHYDSPH3,PTHO,1,2044,5.795983330551943
REGION1,PTHYDSPH3,PTHO,1,2045,5.795983330551943
REGION1,PTHYDSPH3,PTHO,1,2046,5.795983876693715
REGION1,PTHYDSPH3,PTHO,1,2047,5.795983619756925
REGION1,PTHYDSPH3,PTHO,1,2048,5.795983698701743
REGION1,PTHYDSPH3,PTHO,1,2049,5.795984907958118
REGION1,PTHYDSPH3,PTHO,1,2050,5.795984360172271
REGION1,PTHYDSPH3,PTHO,1,2051,5.795984968977258
REGION1,PTHYDSPH3,PTHO,1,2052,5.795983887687193
REGION1,PTHYDSPH3,PTHO,1,2053,5.795984443795288
REGION1,PTHYDSPH3,PTHO,1,2054,5.795983330551943
REGION1,PTHYDSPH3,PTHO,1,2055,5.795983399643981
REGION1,PTHYDSPH3,PTHO,1,2056,5.795983876693715
REGION1,PTHYDSPH3,PTHO,1,2057,5.795983330551943
REGION1,PTHYDSPH3,PTHO,1,2058,5.795983880200643
REGION1,PTHYDSPH3,PTHO,1,2059,5.795983255278667
REGION1,PTHYDSPH3,PTHO,1,2060,5.795983621959974
REGION1,PTNG00I00,CO2,1,2015,3294.072852186827
REGION1,PTNG00I00,CO2,1,2016,3294.072027580236
REGION1,PTNG00I00,CO2,1,2017,3017.4702857718307
REGION1,PTNG00I00,CO2,1,2018,3017.4709271502024
REGION1,PTNG00I00,CO2,1,2019,3017.4715157445335
REGION1,PTNG00I00,CO2,1,2020,3017.471323875107
REGION1,PTNG00I00,CO2,1,2021,3017.471230474211
REGION1,PTNG00I00,CO2,1,2022,3017.471261039836
REGION1,PTNG00I00,CO2,1,2023,5859.790711490156
REGION1,PTNG00I00,CO2,1,2024,5799.651620970627
REGION1,PTNG00I00,CO2,1,2025,5316.685627193963
REGION1,PTNG00I00,CO2,1,2026,2054.426379300141
REGION1,PTNG00I00,CO2,1,2027,1332.6794107642545
REGION1,PTNG00I00,CO2,1,2028,1319.8189716170489
REGION1,PTNG00I00,CO2,1,2029,793.1896159208949
REGION1,PTNG00I00,CO2,1,2030,267.48778849816495
REGION1,PTNG00I00,CO2,1,2031,130.61720862411158
REGION1,PTNG00I00,CO2,1,2032,50.29344199427188
REGION1,PTNG00I00,CO2,1,2033,927.293994949569
REGION1,PTNG00I00,CO2,1,2034,1998.5075597338157
REGION1,PTNG00I00,CO2,1,2035,2099.201082287235
REGION1,PTNG00I00,CO2,1,2036,1843.3417870375793
REGION1,PTNG00I00,CO2,1,2037,1794.3012371280404
REGION1,PTNG00I00,CO2,1,2038,1858.0730128803689
REGION1,PTNG00I00,CO2,1,2039,1485.173590821311
REGION1,PTNG00I00,CO2,1,2040,1365.9612561457157
REGION1,PTNG00I00,CO2,1,2041,659.4406338350434
REGION1,PTNG00I00,CO2,1,2042,656.5211298091411
REGION1,PTNG00I00,CO2,1,2043,655.4757790196605
REGION1,PTNG00I00,CO2,1,2044,654.4304282301798
REGION1,PTNG00I00,CO2,1,2045,615.4267733036571
REGION1,PTNG00I00,CO2,1,2046,572.9405554385853
REGION1,PTNG00I00,CO2,1,2047,540.3435524389787
REGION1,PTNG00I00,CO2,1,2048,477.5291248836256
REGION1,PTNG00I00,CO2,1,2049,493.34762546041406
REGION1,PTNG00I00,CO2,1,2050,1447.4941782405824
REGION1,PTNG00I00,CO2,1,2051,416.8399440110997
REGION1,PTNG00I00,CO2,1,2052,385.5340293040738
REGION1,PTNG00I00,CO2,1,2053,385.5340293040738
REGION1,PTNG00I00,CO2,1,2054,385.5340293040738
REGION1,PTNG00I00,CO2,1,2055,385.5340293040738
REGION1,PTNG00I00,CO2,1,2056,385.53402930407384
REGION1,PTNG00I00,CO2,1,2057,1.5423312804357816
REGION1,PTNGCCPH2,PTPM25,1,2015,0.007597992179131235
REGION1,PTNGCCPH2,PTPM25,1,2016,0.007649009106641479
REGION1,PTNGCCPH2,PTPM25,1,2017,0.007054050468798522
REGION1,PTNGCCPH2,PTPM25,1,2018,0.0071020208241043
REGION1,PTNGCCPH2,PTPM25,1,2019,0.007150690545837006
REGION1,PTNGCCPH2,PTPM25,1,2020,0.007199986850046937
REGION1,PTNGCCPH2,PTPM25,1,2021,0.007223303403937461
REGION1,PTNGCCPH2,PTPM25,1,2022,0.007246771765060831
REGION1,PTNGCCPH2,PTPM25,1,2023,0.014118684102110445
REGION1,PTNGCCPH2,PTPM25,1,2024,0.014019480955518228
REGION1,PTNGCCPH2,PTPM25,1,2025,0.012894175180946576
REGION1,PTNGCCPH2,PTPM25,1,2026,0.004998822799415323
REGION1,PTNGCCPH2,PTPM25,1,2027,0.003253379874342109
REGION1,PTNGCCPH2,PTPM25,1,2028,0.003232640763345427
REGION1,PTNGCCPH2,PTPM25,1,2029,0.0019492229814544637
REGION1,PTNGCCPH2,PTPM25,1,2030,0.0006595302021323954
REGION1,PTNGCCPH2,PTPM25,1,2031,0.00032205580108723563
REGION1,PTNGCCPH2,PTPM25,1,2032,0.00012400582527767834
REGION1,PTNGCCPH2,PTPM25,1,2033,0.0022863787515647327
REGION1,PTNGCCPH2,PTPM25,1,2034,0.004927612218243025
REGION1,PTNGCCPH2,PTPM25,1,2035,0.0051758868017518535
REGION1,PTNGCCPH2,PTPM25,1,2036,0.004545028347760728
REGION1,PTNGCCPH2,PTPM25,1,2037,0.0044241117108700535
REGION1,PTNGCCPH2,PTPM25,1,2038,0.004581350336186079
REGION1,PTNGCCPH2,PTPM25,1,2039,0.003661912358899309
REGION1,PTNGCCPH2,PTPM25,1,2040,0.003367976939915464
REGION1,PTNGCCPH2,PTPM25,1,2041,0.0016285319879052137
REGION1,PTNGCCPH2,PTPM25,1,2042,0.0016239036433065525
REGION1,PTNGCCPH2,PTPM25,1,2043,0.0016239036433065525
REGION1,PTNGCCPH2,PTPM25,1,2044,0.0016239036433065525
REGION1,PTNGCCPH2,PTPM25,1,2045,0.0015295632144995065
REGION1,PTNGCCPH2,PTPM25,1,2046,0.001426251104084987
REGION1,PTNGCCPH2,PTPM25,1,2047,0.0013472646102338506
REGION1,PTNGCCPH2,PTPM25,1,2048,0.0011925604741926969
REGION1,PTNGCCPH2,PTPM25,1,2049,0.0012340487864411615
REGION1,PTNGCCPH2,PTPM25,1,2050,0.0036265692879499396
REGION1,PTNGCCPH2,PTPM25,1,2051,0.0010443557989151188
REGION1,PTNGCCPH2,PTPM25,1,2052,0.0009659215844537664
REGION1,PTNGCCPH2,PTPM25,1,2053,0.0009659215844537664
REGION1,PTNGCCPH2,PTPM25,1,2054,0.0009659215844537664
REGION1,PTNGCCPH2,PTPM25,1,2055,0.0009659215844537664
REGION1,PTNGCCPH2,PTPM25,1,2056,0.0009659215844537664
REGION1,PTNGCCPH2,PTPM25,1,2057,3.8641753020876465e-06
REGION1,PTSODIFH1,PTSO,1,2015,0.0013399049044642275
REGION1,PTSODIFH1,PTSO,1,2016,0.0013399049044642275
REGION1,PTSODIFH1,PTSO,1,2017,0.0013399049044642275
REGION1,PTSODIFH1,PTSO,1,2018,0.0013399049044642275
REGION1,PTSODIFH1,PTSO,1,2019,0.0013399049044642275
REGION1,PTSODIFH1,PTSO,1,2020,0.0013399049044642275
REGION1,PTSODIFH1,PTSO,1,2021,0.0013399049044642275
REGION1,PTSODIFH1,PTSO,1,2022,0.0013399049044642275
REGION1,PTSODIFH1,PTSO,1,2023,0.0013399049044642297
REGION1,PTSODIFH1,PTSO,1,2024,0.0013399049044642297
REGION1,PTSODIFH1,PTSO,1,2025,0.0013399049044642297
REGION1,PTSODIFH1,PTSO,1,2026,0.0013399049044642297
REGION1,PTSODIFH1,PTSO,1,2027,0.0013399049044642297
REGION1,PTSODIFH1,PTSO,1,2028,0.0012613948514682723
REGION1,PTSODIFH1,PTSO,1,2029,0.0012613948514682723
REGION1,PTSODIFH1,PTSO,1,2030,0.0010782047278110583
REGION1,PTSODIFH1,PTSO,1,2031,0.0008950146041538401
REGION1,PTSODIFH1,PTSO,1,2032,0.0005548043745047195
REGION1,PTSODIFH1,PTSO,1,2033,0.0005548043745047195
REGION1,PTSODIFH1,PTSO,1,2034,3.140402119838032e-05
REGION1,PTSODIFH1,PTSO,1,2035,3.140402119838032e-05
REGION1,PTSODIFH1,PTSO,1,2036,3.140402119838032e-05
REGION1,PTSODIFH1,PTSO,1,2037,3.140402119838032e-05
