REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,S05B3,DKBM00X00,1,2031,34.7161290693511
REGION1,S01B1,DKBM00X00,1,2032,59.08875011347442
REGION1,S01B2,DKBM00X00,1,2032,103.60978374211702
REGION1,S01B3,DKBM00X00,1,2032,103.60978374211702
REGION1,S02B1,DKBM00X00,1,2032,82.68036591719301
REGION1,S02B2,DKBM00X00,1,2032,103.60978374211705
REGION1,S03B1,DKBM00X00,1,2032,55.75378910119445
REGION1,S03B2,DKBM00X00,1,2032,63.0114112041385
REGION1,S03B3,DKBM00X00,1,2032,71.59777912970547
REGION1,S04B1,DKBM00X00,1,2032,6.013261995037707
REGION1,S04B2,DKBM00X00,1,2032,103.60978374211705
REGION1,S05B1,DKBM00X00,1,2032,22.023963758156594
REGION1,S05B2,DKBM00X00,1,2032,103.60978374211705
REGION1,S05B3,DKBM00X00,1,2032,51.03698395223204
REGION1,S01B1,DKBM00X00,1,2033,57.634190264678026
REGION1,S01B2,DKBM00X00,1,2033,107.67677447237403
REGION1,S01B3,DKBM00X00,1,2033,78.20329317510797
REGION1,S02B1,DKBM00X00,1,2033,81.69172315145043
REGION1,S02B2,DKBM00X00,1,2033,107.67677447237406
REGION1,S02B3,DKBM00X00,1,2033,88.45927606726201
REGION1,S03B1,DKBM00X00,1,2033,57.8796999845592
REGION1,S03B2,DKBM00X00,1,2033,59.831139711279846
REGION1,S03B3,DKBM00X00,1,2033,107.67677447237406
REGION1,S04B2,DKBM00X00,1,2033,107.67677447237406
REGION1,S04B3,DKBM00X00,1,2033,107.67677447237406
REGION1,S05B2,DKBM00X00,1,2033,107.67677447237403
REGION1,S01B1,DKBM00X00,1,2034,50.747699862833
REGION1,S01B2,DKBM00X00,1,2034,103.05909667652313
REGION1,S01B3,DKBM00X00,1,2034,111.18492199581124
REGION1,S02B1,DKBM00X00,1,2034,78.7895929852877
REGION1,S02B2,DKBM00X00,1,2034,111.18492199581128
REGION1,S02B3,DKBM00X00,1,2034,87.69433964280769
REGION1,S03B1,DKBM00X00,1,2034,57.47123400176813
REGION1,S03B2,DKBM00X00,1,2034,64.62581046244648
REGION1,S03B3,DKBM00X00,1,2034,77.76119135951366
REGION1,S04B1,DKBM00X00,1,2034,32.19691762184866
REGION1,S04B2,DKBM00X00,1,2034,111.18492199581128
REGION1,S04B3,DKBM00X00,1,2034,111.18492199581124
REGION1,S05B2,DKBM00X00,1,2034,111.18492199581124
REGION1,S05B3,DKBM00X00,1,2034,91.87658693713536
REGION1,S01B1,DKBM00X00,1,2035,47.09002763283357
REGION1,S01B2,DKBM00X00,1,2035,113.77574033675864
REGION1,S01B3,DKBM00X00,1,2035,113.77574033675866
REGION1,S02B1,DKBM00X00,1,2035,65.86488732243923
REGION1,S02B2,DKBM00X00,1,2035,113.77574033675867
REGION1,S02B3,DKBM00X00,1,2035,113.77574033675867
REGION1,S03B1,DKBM00X00,1,2035,23.224858342639333
REGION1,S03B2,DKBM00X00,1,2035,66.03215227523332
REGION1,S03B3,DKBM00X00,1,2035,113.77574033675867
REGION1,S04B1,DKBM00X00,1,2035,34.14551569170944
REGION1,S04B2,DKBM00X00,1,2035,113.77574033675867
REGION1,S04B3,DKBM00X00,1,2035,113.77574033675867
REGION1,S05B1,DKBM00X00,1,2035,28.264296030493927
REGION1,S05B2,DKBM00X00,1,2035,113.77574033675884
REGION1,S05B3,DKBM00X00,1,2035,113.77574033675867
REGION1,S01B1,DKBM00X00,1,2036,41.86523649523548
REGION1,S01B2,DKBM00X00,1,2036,116.1066690041134
REGION1,S01B3,DKBM00X00,1,2036,116.1066690041134
REGION1,S02B1,DKBM00X00,1,2036,60.80511014326753
REGION1,S02B2,DKBM00X00,1,2036,116.1066690041134
REGION1,S02B3,DKBM00X00,1,2036,116.1066690041134
REGION1,S03B1,DKBM00X00,1,2036,7.880335347899021
REGION1,S03B2,DKBM00X00,1,2036,61.617119307049535
REGION1,S03B3,DKBM00X00,1,2036,116.1066690041134
REGION1,S04B1,DKBM00X00,1,2036,116.1066690041134
REGION1,S04B2,DKBM00X00,1,2036,116.1066690041134
REGION1,S04B3,DKBM00X00,1,2036,69.19501174480058
REGION1,S05B1,DKBM00X00,1,2036,116.1066690041134
REGION1,S05B2,DKBM00X00,1,2036,116.10666900411331
REGION1,S05B3,DKBM00X00,1,2036,116.1066690041134
REGION1,S01B1,DKBM00X00,1,2037,55.77374990634934
REGION1,S01B2,DKBM00X00,1,2037,116.10666900411336
REGION1,S01B3,DKBM00X00,1,2037,116.10666900411336
REGION1,S02B1,DKBM00X00,1,2037,116.10666900411336
REGION1,S02B2,DKBM00X00,1,2037,116.1066690041134
REGION1,S02B3,DKBM00X00,1,2037,116.10666900411336
REGION1,S03B1,DKBM00X00,1,2037,116.10666900411336
REGION1,S03B2,DKBM00X00,1,2037,25.40887778581809
REGION1,S03B3,DKBM00X00,1,2037,116.1066690041134
REGION1,S04B1,DKBM00X00,1,2037,116.1066690041128
REGION1,S04B2,DKBM00X00,1,2037,89.4446559713622
REGION1,S04B3,DKBM00X00,1,2037,116.10666900411336
REGION1,S05B1,DKBM00X00,1,2037,116.1066690041134
REGION1,S05B2,DKBM00X00,1,2037,116.10666900411336
REGION1,S05B3,DKBM00X00,1,2037,116.10666900411336
REGION1,S01B1,DKBM00X00,1,2038,64.74651032713531
REGION1,S01B2,DKBM00X00,1,2038,118.86352507179664
REGION1,S01B3,DKBM00X00,1,2038,118.86352507179666
REGION1,S02B1,DKBM00X00,1,2038,118.86352507179669
REGION1,S02B2,DKBM00X00,1,2038,118.86352507179669
REGION1,S03B1,DKBM00X00,1,2038,60.86161769708578
REGION1,S03B2,DKBM00X00,1,2038,49.279242477991154
REGION1,S03B3,DKBM00X00,1,2038,118.86352507179669
REGION1,S04B1,DKBM00X00,1,2038,118.86352507179797
REGION1,S04B2,DKBM00X00,1,2038,76.61657512647017
REGION1,S04B3,DKBM00X00,1,2038,118.86352507179666
REGION1,S05B1,DKBM00X00,1,2038,118.86352507179669
REGION1,S05B2,DKBM00X00,1,2038,118.86352507179664
REGION1,S05B3,DKBM00X00,1,2038,118.86352507179666
REGION1,S01B2,DKBM00X00,1,2039,118.86352507179664
REGION1,S01B3,DKBM00X00,1,2039,118.86352507179664
REGION1,S02B1,DKBM00X00,1,2039,118.86352507179664
REGION1,S02B2,DKBM00X00,1,2039,118.86352507179666
REGION1,S02B3,DKBM00X00,1,2039,118.86352507179666
REGION1,S03B1,DKBM00X00,1,2039,118.86352507179664
REGION1,S03B2,DKBM00X00,1,2039,41.46266139022319
REGION1,S03B3,DKBM00X00,1,2039,118.86352507179666
REGION1,S04B1,DKBM00X00,1,2039,107.97744360886394
REGION1,S04B2,DKBM00X00,1,2039,69.6776287799654
REGION1,S04B3,DKBM00X00,1,2039,118.86352507179664
REGION1,S05B1,DKBM00X00,1,2039,88.977899591004
REGION1,S05B2,DKBM00X00,1,2039,118.86352507179664
REGION1,S05B3,DKBM00X00,1,2039,118.86352507179664
REGION1,S01B1,DKBM00X00,1,2040,22.070423843454705
REGION1,S01B2,DKBM00X00,1,2040,103.154648073599
REGION1,S01B3,DKBM00X00,1,2040,118.86352507179664
REGION1,S02B1,DKBM00X00,1,2040,118.86352507179656
REGION1,S02B2,DKBM00X00,1,2040,118.86352507179666
REGION1,S02B3,DKBM00X00,1,2040,118.86352507179666
REGION1,S03B1,DKBM00X00,1,2040,118.8635250717967
REGION1,S03B2,DKBM00X00,1,2040,40.38831157933562
REGION1,S03B3,DKBM00X00,1,2040,118.86352507179666
REGION1,S04B1,DKBM00X00,1,2040,75.23166471343755
REGION1,S04B2,DKBM00X00,1,2040,118.86352507179664
REGION1,S05B1,DKBM00X00,1,2040,98.0509017857388
REGION1,S05B2,DKBM00X00,1,2040,118.86352507179664
REGION1,S05B3,DKBM00X00,1,2040,118.86352507179664
REGION1,S01B2,DKBM00X00,1,2041,119.94817534262936
REGION1,S01B3,DKBM00X00,1,2041,90.42248653347251
REGION1,S02B1,DKBM00X00,1,2041,103.50910805676492
REGION1,S02B2,DKBM00X00,1,2041,119.9481753426294
REGION1,S03B1,DKBM00X00,1,2041,93.57046460244663
REGION1,S03B2,DKBM00X00,1,2041,80.56941991747517
REGION1,S03B3,DKBM00X00,1,2041,119.9481753426294
REGION1,S04B1,DKBM00X00,1,2041,39.5404522818126
REGION1,S04B2,DKBM00X00,1,2041,119.9481753426294
REGION1,S05B1,DKBM00X00,1,2041,45.1365031891422
REGION1,S05B2,DKBM00X00,1,2041,21.541957390777547
REGION1,S05B3,DKBM00X00,1,2041,119.9481753426294
REGION1,S01B2,DKBM00X00,1,2042,125.11067482807482
REGION1,S01B3,DKBM00X00,1,2042,76.88219543724368
REGION1,S02B1,DKBM00X00,1,2042,113.415360219888
REGION1,S02B2,DKBM00X00,1,2042,111.24028197863684
REGION1,S03B1,DKBM00X00,1,2042,87.49600016765872
REGION1,S03B2,DKBM00X00,1,2042,69.95875217564618
REGION1,S03B3,DKBM00X00,1,2042,125.11067482807483
REGION1,S04B1,DKBM00X00,1,2042,26.066637598508837
REGION1,S04B2,DKBM00X00,1,2042,125.11067482807483
