name,group,indexes,min_value_base_year,max_value_base_year,min_value_end_year,max_value_end_year,dist,interpolation_index,action
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S01B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S01B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S01B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S02B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S02B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S02B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S03B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S03B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S03B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S04B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S04B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S04B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S05B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S05B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,S05B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S01B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S01B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S01B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S02B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S02B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S02B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S03B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S03B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S03B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S04B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S04B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S04B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S05B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S05B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,S05B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S01B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S01B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S01B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S02B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S02B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S02B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S03B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S03B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S03B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S04B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S04B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S04B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S05B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S05B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,S05B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2,DKNG,1",1.515151515151515,1.515151515151515,1.363636363636364,1.666666666666667,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2,FING,1",1.515151515151515,1.515151515151515,1.363636363636364,1.666666666666667,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2,NONG,1",1.515151515151515,1.515151515151515,1.363636363636364,1.666666666666667,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2,SENG,1",1.515151515151515,1.515151515151515,1.363636363636364,1.666666666666667,unif,YEAR,interpolate
OperationalLife,op_eff_capfac_h2_SR,"REGION1,DKHGSRPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_SR,"REGION1,FIHGSRPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_SR,"REGION1,NOHGSRPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_SR,"REGION1,SEHGSRPN2",25.0,35.0,25.0,35.0,unif,,fixed
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S01B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S01B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S01B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S02B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S02B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S02B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S03B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S03B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S03B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S04B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S04B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S04B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S05B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S05B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,S05B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S01B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S01B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S01B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S02B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S02B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S02B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S03B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S03B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S03B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S04B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S04B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S04B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S05B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S05B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,S05B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S01B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S01B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S01B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S02B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S02B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S02B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S03B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S03B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S03B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S04B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S04B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S04B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S05B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S05B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,S05B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S01B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S01B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S01B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S02B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S02B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S02B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S03B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S03B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S03B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S04B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S04B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S04B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S05B1",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S05B2",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,S05B3",0.8,0.8,0.7200000000000001,0.8800000000000001,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2,DKBM,1",1.818181818181818,1.818181818181818,1.636363636363636,2.0,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2,FIBM,1",1.818181818181818,1.818181818181818,1.636363636363636,2.0,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2,NOBM,1",1.818181818181818,1.818181818181818,1.636363636363636,2.0,unif,YEAR,interpolate
InputActivityRatio,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2,SEBM,1",1.818181818181818,1.818181818181818,1.636363636363636,2.0,unif,YEAR,interpolate
OperationalLife,op_eff_capfac_h2_ccs_BC,"REGION1,DKHGBCPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_ccs_BC,"REGION1,FIHGBCPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_ccs_BC,"REGION1,NOHGBCPN2",25.0,35.0,25.0,35.0,unif,,fixed
OperationalLife,op_eff_capfac_h2_ccs_BC,"REGION1,SEHGBCPN2",25.0,35.0,25.0,35.0,unif,,fixed
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S01B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S01B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S01B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S02B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S02B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S02B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S03B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S03B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S03B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S04B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S04B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S04B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S05B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S05B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,DKHGSCPN2,S05B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S01B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S01B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S01B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S02B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S02B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S02B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S03B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S03B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S03B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S04B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S04B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S04B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S05B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S05B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,FIHGSCPN2,S05B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S01B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S01B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S01B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S02B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S02B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S02B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S03B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S03B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S03B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S04B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S04B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S04B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S05B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S05B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,NOHGSCPN2,S05B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,SEHGSCPN2,S01B1",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,SEHGSCPN2,S01B2",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
CapacityFactor,op_eff_capfac_h2_ccs_SC,"REGION1,SEHGSCPN2,S01B3",0.9,0.9,0.81,0.9900000000000001,unif,YEAR,interpolate
